Date,Close/Last,Volume,Open,High,Low
06/17/2020,$43.71,3987571,$44.87,$44.87,$43.51
06/16/2020,$44.47,5665738,$45.16,$46.11,$43.63
06/15/2020,$42.93,5784502,$41.46,$43.18,$40.77
06/12/2020,$42.95,5663438,$43.94,$44.67,$41.77
06/11/2020,$42.35,8163905,$44.62,$44.67,$42.33
06/10/2020,$46.85,4894544,$47.88,$48,$46.34
06/09/2020,$47.83,4124048,$47.39,$48.12,$46.88
06/08/2020,$48.53,5376699,$49.45,$49.519,$47.5626
06/05/2020,$48.46,7708150,$48.19,$49.88,$47.41
06/04/2020,$45.98,6973048,$45,$46.68,$44.47
06/03/2020,$45.44,4904008,$45.05,$45.81,$44.69
06/02/2020,$44,4428754,$43.156,$44.05,$42.88
06/01/2020,$43.075,4661098,$43.4,$43.78,$42.78
05/29/2020,$44.37,5368133,$43.72,$44.54,$42.76
05/28/2020,$43.62,4323522,$45.46,$45.555,$43.48
05/27/2020,$46.01,8902094,$45.5,$46.31,$43.16
05/26/2020,$45.07,5612611,$44.36,$45.79,$43.87
05/22/2020,$42.42,3430267,$42.88,$42.89,$41.91
05/21/2020,$42.69,4297123,$42.71,$43.35,$41.95
05/20/2020,$42.98,5737875,$43.1,$44.25,$42.39
05/19/2020,$41.74,4186730,$42.3,$42.95,$41.51
05/18/2020,$42.38,6081976,$40.81,$42.52,$40.7
05/15/2020,$39.21,5521652,$39.04,$39.81,$38.605
05/14/2020,$40.34,5743852,$38.61,$40.4,$37.65
05/13/2020,$39.25,6359138,$40.8,$40.97,$38.84
05/12/2020,$40.98,5158876,$42.94,$43.05,$40.9701
